id,sku,name,is_active,has_short,has_long,tech_count
3497,3203-4,میکرومتر اینسایز (Insize) 4-3 اینچ خارج سنج مدل 4-3203,,False,False,3
3496,3203-3,میکرومتر اینسایز (Insize) 3-2 اینچ خارج سنج مدل 3-3203,,False,False,3
3495,3203-2,میکرومتر اینسایز (Insize) 2-1 اینچ خارج سنج مدل 2-3203,,False,False,3
3494,2364-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2364,,False,False,3
3493,2361-10,ضخامت سنج ساعتی 10میلی متری اینسایز (Insize) مدل 10-2361,,False,False,3
3492,2151-55,پرگار دیجیتالی داخل سنج 55-35 میلی متری اینسایز (Insize) مدل 55-2151,,False,False,3
3491,3203-1,میکرومتر اینسایز (Insize) 1-0 اینچ خارج سنج مدل 1-3203,,False,False,3
3490,2151-35,پرگار دیجیتالی داخل 35-15 میلی متری اینسایز (Insize) مدل 35-2151,,False,False,3
3489,ISE-2DT,تراز دیجیتال اینسایز (Insize) مدل ISE-2DT,,False,False,3
3488,2332-20,پرگار ساعتی خارج سنج 20-0 میلی متری اینسایز (Insize) مدل 20-2332,,False,False,2
3487,2121-25,پرگار دیجیتالی داخل سنج 25-5 میلی متری اینسایز (Insize) مدل 25-2121,,False,False,2
3486,4100-2122,گیج بلوک (راپورتر) 122 پارچه اینسایز (Insize) مدل 2122-4100,,False,False,0
3485,2170-1,تراز (شیب‌سنج) دیجیتال اینسایز (Insize) مدل 1-2170,,False,False,2
3484,2315-05,ساعت اینچی اندیکاتور اینسایز (insize) مدل 05-2315,,False,False,1
3483,2308-10,ساعت اندیکاتور اینسایز (Insize) مدل 10-2308,,False,False,2
3482,2307-025,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 025-2307,,False,False,3
3481,2307-1,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 1-2307,,False,False,3
3480,M26-1281,کولیس معمولی اینسایز (insize) چرخ دنده مدل M26-1281,,False,False,3
3479,1106-1502,کولیس دیجیتال اینسایز (insize) 1.5 متری مدل 1502-1106,,False,False,3
3478,1106-2003,کولیس دیجیتال 2 متری اینسایز (Insize) مدل 2003-1106,,False,False,3
3477,1181-M25,کولیس دیجیتال اینسایز (Insize) چرخ دنده مدل 1181-M25,,False,False,3
3476,1214-1500,کولیس اینسایز (Insize) 1.5 متری مدل 1500-1214,,False,False,3
3475,1214-1000,کولیس اینسایز (Insize) 1 متری مدل 1000-1214,,False,False,3
3474,1106-1002,کولیس دیجیتال اینسایز (Insize) 1 متری مدل 1002-1106,,False,False,3
3473,1205-3002,کولیس اینسایز (Insize) 30 سانتی متر مدل 3002-1205,,False,False,3
3472,1205-2002,کولیس اینسایز (Insize) 20 سانتی متر مدل 2002-1205,,False,False,3
3471,1111-75,کولیس دیجیتال اینسایز (Insize) 7.5 سانتی متر مدل 75-1111,,False,False,3
3470,1205-1502,کولیس اینسایز (Insize) 15 سانتی متر مدل 1502-1205,,False,False,1
3469,1204-70,کولیس اینسایز (Insize) 7 سانتی متر مدل 70-1204,,False,False,1
3468,1201-1003,کولیس اینسایز (Insize) 10 سانتی متر مدل 1003-1201,,False,False,1
2107,9723-400,تستر ولتاژ دیجیتالی اینسایز (Insize) مدل 400-9723,,False,True,1
2106,9722-250,فاز متر اینسایز (Insize) مدل 250-9722,,False,True,1
2105,9721-250,تستر ولتاژ دیجیتالی اینسایز (Insize) مدل 250-9721,,False,True,1
2104,9351-130,صوت سنج دیجیتالی اینسایز (Insize) 30 – 130 دسی بل مدل 130-9351,,False,True,1
2103,9247-190,مولتی متر هوشمند دیجیتال اینسایز (Insize) مدل 190-9247,,False,True,1
2102,9225-405,تاکومتر (دور سنج) اینسایز (Insize) مدل 405-9225,,False,True,1
2101,8602-200,ترازو دیجیتال 0.2 گرم تا 200 گرم اینسایز (Insize) مدل 200-8602,,False,True,2
2100,8601-100,ترازو دیجیتال اینسایز (Insize) 0.1-100g مدل 100-8601,,False,True,2
2099,7522-610,ذره بین دو لنزه 6X و 10X اینسایز (Insize) مدل 610-7522,,False,True,1
2098,7350-160,ست رابط گیج داخل سیلندر 160-50 میلی متری اینسایز (Insize) مدل 160-7350,,False,True,1
2097,7262-300,پرگار خارج سنج 30 سانتی اینسایز (Insize) مدل 300-7262,,False,True,1
2096,7262-200,پرگار خارج سنج 20 سانتی اینسایز (Insize) مدل 200-7262,,False,True,1
2095,7262-150,پرگار خارج سنج 15 سانتی اینسایز (Insize) مدل 150-7262,,False,True,1
2094,7261-300,پرگار داخل سنج 30 سانتی اینسایز (Insize) مدل 300-7261,,False,True,1
2093,7261-200,پرگار داخل سنج 20 سانتی اینسایز (Insize) مدل 200-7261,,False,True,1
2092,7261-150,پرگار داخل سنج 15 سانتی اینسایز (Insize) مدل 150-7261,,False,True,1
2091,7247-300,پرگار مستقیم 30 سانت اینسایز (Insize) مدل 300-7247,,False,True,1
2090,7247-200,پرگار مستقیم 20 سانت اینسایز (Insize) مدل 200-7247,,False,True,1
2089,7247-150,پرگار مستقیم 15 سانت اینسایز (Insize) مدل 150-7247,,False,True,1
2088,7205-200,گونیا مرکز یاب اینسایز (Insize) مدل 200-7205,,False,True,1
2087,7202-200,کولیس خط کش اینسایز (Insize) 20 سانتی متر مدل 200-7202,,False,True,1
2086,7139-100,خط کش نواری 1 متری اینسایز (Insize) مدل 100-7139,,False,True,1
2085,7120-200,کولیس خط کش اینسایز (Insize) 20 سانتی متر مدل 200-7120,,False,True,1
2084,7114-950,سیرکومتر قطر لوله 20 - 300 — 0-950mm,,False,True,1
2083,7111-500,خط کش تاپ سیلندر 50 سانتی متری اینسایز (Insize) مدل 500-7111,,False,True,1
2082,7111-300,خط کش تاب سیلندر اینسایز (Insize) 30 سانت مدل 300-7111,,False,True,1
2081,7110-600,خط کش فلزی 60 سانتی اینسایز (Insize) مدل 600-7110,,False,True,1
2080,7110-500,خط کش فلزی 50 سانتی اینسایز (Insize) مدل 500-7110,,False,True,1
2079,7110-300,خط کش فلزی 30 سانتی اینسایز (Insize) مدل 300-7110,,False,True,1
2078,7110-200,خط کش فلزی 20 سانتی اینسایز (Insize) مدل 200-7110,,False,True,1
2077,7110-150,خط کش فلزی 15 سانتی اینسایز (Insize) مدل 150-7110,,False,True,1
2076,6902-106,میز صفحه صافی 140*630*1000 اینسایز (Insize) مدل 106-6902,,False,True,1
2075,6900-185,صفحه صافی گرانیت 100*500*800 میلی متری اینسایز (insize) مدل 185-6900,,False,True,1
2074,6900-164,صفحه صافی گرانیت 80*400*630 میلی متری اینسایز (insize) مدل 164-6900,,False,True,1
2073,6900-153,صفحه صافی گرانیت 70*315*500 میلی متری اینسایز (insize) مدل 153-6900,,False,True,1
2072,6900-142,صفحه صافی گرانیتی اینسایز (Insize) 250-400 میلی‌ متر مدل 142-6900,,False,True,1
2071,6900-132,صفحه صافی گرانیتی اینسایز (Insize) مدل 132-6900,,False,True,1
2070,6890-702,وی بلوک مگنتی اینسایز (Insize) مدل 702-6890,,False,True,1
2069,6866-150,پایه ساعت گرانیتی اینسایز (Insize) مدل 150-6866,,False,True,1
2068,6862-1002,پایه ساعت اینسایز (Insize) مدل 1002-6862,,False,True,1
2067,6801-1202,وی بلوک مگنتی اینسایز (Insize) 95*70*100 میلیمتر مدل 1202-6801,,False,True,1
2066,6801-1201,وی بلوک مگنتی اینسایز (Insize) 95*70*80 میلیمتر مدل 1201-6801,,False,True,1
2065,6520-102,گیره دقیق اینسایز (Insize) 0-102 مدل 102-6520,,False,True,1
2064,6511-241,پارالل گیج اینسایز (Insize) مدل 241-6511,,False,True,1
2063,6282-2017,میله رابط ساعت 100 میلیمتر اندیکاتور اینسایز (Insize) مدل 2017-6282,,False,True,0
2062,6282-2013,میله رابط ساعت 70 میلیمتر اندیکاتور اینسایز (Insize) مدل 2013-6282,,False,True,0
2061,6282-2009,میله رابط ساعت 50 میلیمتر اندیکاتور اینسایز (Insize) مدل 2009-6282,,False,True,0
2060,6282-2007,میله رابط ساعت 40 میلیمتر اندیکاتور اینسایز (Insize) مدل 2007-6282,,False,True,0
2059,6282-2005,میله رابط ساعت 30 میلیمتر اندیکاتور اینسایز (Insize) مدل 2005-6282,,False,True,0
2058,6282-2004,میله رابط ساعت 25 میلیمتر اندیکاتور اینسایز (Insize) مدل 2004-6282,,False,True,0
2057,6282-2003,میله رابط ساعت 20 میلیمتر اندیکاتور اینسایز (Insize) مدل 2003-6282,,False,True,0
2056,6282-2002,میله رابط ساعت 15 میلیمتر اندیکاتور اینسایز (Insize) مدل 2002-6282,,False,True,0
2055,6282-2001,میله رابط ساعت 10 میلیمتر اندیکاتور اینسایز (Insize) مدل 2001-6282,,False,True,0
2054,6210-100,پایه ساعت مفصلی مگنتی 100 کیلو گرم اینسایز (Insize) مدل 100-6210,,False,True,1
2053,6202-100,پایه ساعت اندیکاتور 100 کیلو گرمی اینسایز (insize) مدل100-6202,,False,True,1
2052,4922-150,تراز 3 طرفه دستی اینسایز (Insize) 15 سانت مدل 150-4922,,False,True,1
2051,4922-100,تراز 2 طرفه دستی اینسایز (Insize) مدل 100-4922,,False,True,1
2050,4921-230,تراز 3 طرفه اینسایز (Insize) 23 سانتی مدل 230-4921,,False,True,1
2049,4918-600,تراز اینسایز (Insize) 60 سانت مگنت دار مدل 600-4918,,False,True,1
2048,4918-300,تراز اینسایز (Insize) 30 سانت مگنت دار مدل 300-4918,,False,True,1
2047,4913-250,تراز مگنتی 25 سانتی اینسایز (Insize) مدل 250-4913,,False,True,1
2046,4912-100,تراز مگنتی 10 سانتی اینسایز (Insize) مدل 100-4912,,False,True,1
2045,4911-600,تراز اینسایز (Insize) 60 سانت آلومینیومی (بدون مگنت) مدل 600-4911,,False,True,1
2044,4910-600,شیب سنج دیجیتال اینسایز (Insize) 60 سانت مدل 600-4910,,False,True,1
2043,4910-400,شیب سنج دیجیتال اینسایز (Insize) 40 سانت مدل 400-4910,,False,True,1
2042,4903-300,تراز صنعتی تخت 30 سانتی اینسایز (Insize) مدل 300-4903,,False,True,1
2041,4903-200,تراز صنعتی تخت 20 سانتی اینسایز (Insize) مدل 200-4903,,False,True,2
2040,4903-150,تراز صنعتی تخت اینسایز 15 سانتی (Insize) مدل 150-4903,,False,False,0
2039,4902-300,تراز صنعتی چهار گوش اینسایز (Insize) مدل 300-4902,,False,False,0
2038,4902-200,تراز چهار گوش اینسایز 20 سانتی (Insize) مدل 200-4902,,False,False,0
2037,4902-150,تراز چهار گوش اینسایز 15 سانتی (Insize) مدل 150-4902,,False,False,0
2036,4860-245,شابلون مودول 20 درجه 4.5 – 0.35 میلی متر اینسایز (Insize) مدل 245-4860,,False,False,0
2035,4860-212,شابلون دنده ای ذوزنقه ای اینسایز (Insize) مدل 212-4860,,False,False,0
2034,4820-552,شابلون رزوه اینچ و میلیمتر 60 درجه 7 – 0.4 میلی متر اینسایز (insize) مدل 552-4820,,False,False,0
2033,4820-452,شابلون رزوه اینچ و میلیمتر 6 – 0.25 میلی متر اینسایز (insize) مدل 452-4820,,False,False,0
2032,4820-230,شابلون دنده 60 درجه اینسایز (Insize) مدل 230-4820,,False,False,0
2031,4810-602,شابلون رنده 60 درجه اینسایز (Insize) مدل 602-4810,,False,False,0
2030,4810-601,شابلون رنده 60 درجه اینسایز (Insize) مدل 601-4810,,False,False,0
2029,4799-180,زاویه سنج 12 سانتی اینسایز (Insize) مدل 180-4799,,False,False,0
2028,4799-1300,زاویه سنج 50 سانتی اینسایز (Insize) مدل 1300-4799,,False,False,0
2027,4799-1200,زاویه سنج اینسایز (Insize) 30 سانتی مدل 1200-4799,,False,False,0
2026,4799-1150,زاویه سنج 20 سانتی اینسایز (Insize) مدل 1150-4799,,False,False,0
2025,4799-1120,زاویه سنج 15 سانتی اینسایز (Insize) مدل 1120-4799,,False,False,0
2024,4796-300,گونیا صنعتی اینسایز (Insize) 300×200 میلیمتر مدل 300-4796,,False,False,0
2023,4796-150,گونیا صنعتی اینسایز (Insize) 150×100 میلیمتر مدل 150-4796,,False,False,0
2022,4796-100,گونیا صنعتی اینسایز (Insize) 70×100 میلیمتر کد 100-4796,,False,False,0
2021,4745-1200,گونیا 45 درجه اینسایز (Insize) مدل 1200-4745,,False,False,0
2020,4745-1150,گونیا 45 درجه اینسایز (Insize) مدل 1150-4745,,False,False,0
2019,4707-500,گونیا صنعتی 50 سانتی اینسایز (Insize) مدل 500-4707,,False,False,0
2018,4707-300,گونیا صنعتی 30 سانتی اینسایز (Insize) مدل 300-4707,,False,False,0
2017,4700-200,خط کش مویی 20 سانتی اینسایز (insize) مدل 200-4700,,False,False,0
2016,4621-100,فیلر نواری 5 متری 1mm اینسایز (Insize) مدل 100-4621,,False,False,0
2015,4605-202,فیلر 20 تیغه 30 سانتی متری اینسایز (Insize) مدل 202-4605,,False,False,0
2014,4605-201,فیلر 20 تیغه 20 سانتی متری اینسایز (Insize) مدل 201-4605 مدل  201-4605,,False,False,0
2013,4166-513,پین گیج 51 پارچه 20-15 میلی متری اینسایز (Insize) مدل513-4166,,False,False,0
2012,4166-512,ست پین گیج اینسایز (Insize) 10 – 15 میلی متر 51 پارچه مدل 512-4166,,False,False,0
2011,4166-511,پین گیج 51 پارچه 10-5 میلی متری اینسایز (Insize) مدل 511-4166,,False,False,0
2010,4166-411,پین گیج 41 پارچه 5-1 میلی متری اینسایز (Insize) مدل 411-4166,,False,False,0
2009,4150-2501,خط کش سینوسی,,False,False,0
2008,4150-250,خط کش سینوسی — 0-250mm,,False,False,0
2007,4150-1301,خط کش سینوسی — 0-1301mm,,False,False,0
2006,4150-130,خط کش سینوسی — 0-130mm,,False,False,0
2005,4141-400,گونیا گرانیتی اینسایز (Insize) 250×400mm مدل 400-4141,,False,True,1
2004,4100-287,گیج بلوک (راپورتر) 87 عددی اینسایز (Insize) مدل 287-4100,,False,True,1
2003,4100-247,گیج بلوک (راپورتر) 47 پارچه اینسایز (insize) مدل 247-4100,,False,True,1
2002,4100-232,گیج بلوک (راپورتر) 32 پارچه اینسایز (Insize) مدل 232-4100,,False,True,1
2001,4100-187,گیج بلوک (راپورتر) 87 پارچه اینسایز (Insize) مدل 187-4100,,False,True,1
2000,3590-153,میکرومتر جناقی دیجیتال اینسایز (Insize) 60 درجه 15-1 میلی متری مدل 153-3590,,False,True,2
1999,3540-300,عمق سنج میله ای دیجیتال 30 سانتی اینسایز (Insize) مدل 300-3540,,False,True,2
1998,3540-150,عمق سنج میله ای دیجیتال اینسایز (Insize) 0-150 میلی متر مدل 150-3540,,False,True,2
1997,3521-2000,میکرومتر داخل لوله ای اینسایز (Insize) 150-2000 میلیمتر دیجیتال مدل 2000-3521,,False,True,2
1996,3520-100,میکرومتر دیجیتال اینسایز (Insize) 75-100 میلی متر داخل سنج مدل 100-3520,,False,True,2
1995,3506-600,میکرومتر میله ای دیجیتال اینسایز(Insize) 500-600 میلیمتر خارج سنج مدل 600-3506,,False,True,2
1994,3506-500,میکرومتر دیجیتال اینسایز (Insize) 400-500 میلی متر خارج سنج مدل 500-3506,,False,True,2
1993,3506-400,میکرومتر دیجیتال (Insize) اینسایز 400-300 میلی متر خارج سنج میله‌ای مدل 400-3506,,False,True,2
1992,3506-300,میکرومتر دیجیتال اینسایز (Insize) 300-150 میلی متر خارج سنج میله‌ای مدل 300-3506,,False,True,2
1991,3506-150,میکرومتر دیجیتال اینسایز (Insize) 150-0 میلی متر خارج سنج میله‌ای مدل 150-3506,,False,True,2
1990,3293-131,میکرومتر درب قوطی سوزنی اینسایز (Insize) 0-13 میلی‌ متر مدل 131-3293,,False,True,2
1989,3290-455,میکرومتر 60 درجه جناغی اینسایز (Insize) 25-45 میلی متر مدل 455-3290,,False,True,2
1988,3290-203,میکرومتر اینسایز (Insize) 60 درجه جناغی مدل 203-3290,,False,True,2
1987,3290-153,میکرومتر اینسایز (Insize) 60 درجه جناغی مدل 153-3290,,False,True,2
1986,3282-100,میکرومتر اینسایز (Insize) 100-75 میلی متر دیسکی مدل 100-3282,,False,True,2
1985,3240-300,میکرومتر اینسایز (Insize) 30 سانتی متر عمق سنج میله‌ای مدل 300-3240,,False,True,2
1984,3240-150,عمق سنج میکرومتر اینسایز (Insize) 0-150 میلی متر مدل 150-3240,,False,True,2
1983,3240-100,عمق سنج میکرومتر اینسایز (Insize) 0-100 میلی متر مدل 100-3240,,False,True,2
1982,3232-100,میکرومتر اینسایز (Insize) 100-75 میلی متر نوک پیچ گوشتی مدل 100-3232,,False,True,2
1981,3227-504,میکرومتر اینسایز (Insize) 50-20 میلی متر داخل سنج سه فک مدل 504-3227,,False,True,2
1980,3227-202,میکرومتر اینسایز (Insize) 20-12 میلی متر داخل سنج سه فک مدل 202-3227,,False,True,2
1979,3227-200,میکرومتر اینسایز (Insize) 200-175 میلی متر داخل سنج سه فک مدل 200-3227,,False,True,2
1978,3227-175,میکرومتر اینسایز (Insize) 175-150 میلی متر داخل سنج سه فک مدل 175-3227,,False,True,2
1977,3227-150,میکرومتر اینسایز (Insize) 150-125 میلی متر داخل سنج سه فک مدل 150-3227,,False,True,2
1976,3227-125,میکرومتر اینسایز (Insize) 125-100 میلی متر داخل سنج سه فک مدل 125-3227,,False,True,1
1975,3227-123,میکرومتر اینسایز (Insize) 12-6 میلی متر داخل سنج سه فک مدل 123-3227,,False,True,2
1974,3227-100,میکرومتر اینسایز (Insize) 87-100 میلی متر داخل سه فک مدل 100-3227,,False,True,2
1973,3225-2100,میکرومتر اینسایز (Insize) 100-2100 میلی متر داخل سنج لوله‌ای مدل 2100-3225,,False,True,1
1972,3222-600,ست میکرومتر لوله اینسایز (Insize) داخل سنج 600-50 میلی متر مدل 600-3222,,False,True,2
1971,3222-500,میکرومتر اینسایز (Insize) 500-50 میلی متر داخل سنج لوله‌ای مدل 500-3222,,False,True,2
1970,3222-300,میکرومتر اینسایز (Insize) 300-50 میلی متر داخل سنج لوله‌ای مدل 300-3222,,False,True,2
1969,3220-100,میکرومتر اینسایز (Insize) 100-75 میلی متر داخل سنج مدل 100-3220,,False,True,2
1968,3210-100,میکرومتر اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3210,,False,True,2
1967,3206-301,میکرومتر میله ای اینسایز (Insize) 200-300 میلی متر خارج سنج مدل 301-3206,,False,True,2
1966,3206-300,میکرومتر اینسایز (Insize) 300-150 میلی متر خارج سنج میله‌ای مدل 300-3206,,False,True,2
1965,3206-200,میکرومتر اینسایز (Insize) 200-100 میلی متر خارج سنج میله‌ای مدل 200-3206,,False,True,2
1964,3206-150,میکرومتر150-0 میلی متر خارج‌سنج میله‌ای اینسایز (Insize) مدل 150-3206,,False,True,2
1963,3205-900,میکرومتر اینسایز (Insize) 800-900 میلی متر خارج سنج مدل 900-3205,,False,True,1
1962,3205-800,میکرومتر اینسایز (Insize) 800-700 میلی متر خارج سنج مدل 800-3205,,False,True,2
1961,3205-700,میکرومتر اینسایز (Insize) 700-600 میلی متر خارج سنج مدل 700-3205,,False,True,2
1960,3205-600,میکرومتر اینسایز (Insize) 600-500 میلی متر خارج سنج مدل 600-3205,,False,True,2
1959,3205-500,میکرومتر اینسایز (Insize) 500-400 میلی متر خارج سنج مدل 500-3205,,False,True,2
1958,3205-400,میکرومتر اینسایز (Insize) 400-300 میلی متر خارج سنج مدل 400-3205,,False,True,2
1957,3205-1800,میکرومتر اینسایز (Insize) 1600-1800 میلی‌ متری خارج‌ سنج مدل 1800-3205,,False,True,2
1956,3205-1600,میکرومتر اینسایز (Insize) 1600-1400 میلی متر خارج سنج مدل 1600-3205,,False,True,2
1955,3205-1400,میکرومتر اینسایز (Insize) 1200-1400 میلی‌ متر خارج‌ سنج مدل 1400-3205,,False,True,2
1954,3205-1200,میکرومتر اینسایز (Insize) 1000-1200 میلی متر خارج سنج مدل 1200-3205,,False,True,2
1953,3205-1000,میکرومتر اینسایز (Insize) 1000-900 میلی متر خارج سنج مدل 1000-3205,,False,True,2
1952,3203-3012,ست میکرومتر اینسایز (Insize) 300-0 میلی متر خارج سنج مدل 3012-3203,,False,True,1
1951,3203-3006,میکرومتر اینسایز (Insize) 300-150 میلی متر خارج سنج صندوقی مدل 3006-3203,,False,True,1
1950,3203-300,میکرومتر اینسایز (Insize) 300-275 میلی متر خارج سنج مدل 300-3203,,False,True,2
1949,3203-275,میکرومتر اینسایز (Insize) 275-250 میلی متر خارج سنج مدل 275-3203,,False,True,2
1948,3203-250,میکرومتر اینسایز (Insize) 250-225 میلی متر خارج سنج مدل 250-3203,,False,True,2
1947,3203-225,میکرومتر اینسایز (Insize) 225-200 میلی متر خارج سنج مدل 225-3203,,False,True,2
1946,3203-200,میکرومتر اینسایز (Insize) 200-175 میلی متر خارج سنج مدل 200-3203,,False,True,1
1945,3203-175,میکرومتر اینسایز (Insize) 175-150 میلی متر خارج سنج مدل 175-3203,,False,True,2
1944,3203-1506,میکرومتر اینسایز (Insize) 150-0 میلی متر خارج سنج صندوقی مدل 1506-3203,,False,True,2
1943,3203-150,میکرومتر اینسایز (Insize) 150-125 میلی متر خارج سنج مدل 150-3203,,False,True,2
1942,3203-125,میکرومتر اینسایز (Insize) 125-100 میلی متر خارج سنج مدل 125-3203,,False,True,2
1941,3203-100,میکرومتر اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3203,,False,True,2
1940,3127-504,میکرومتر دیجیتال اینسایز (Insize) 50-20 میلی متر داخل سنج سه فک مدل 504-3127,,False,True,2
1939,3127-300,میکرومتر دیجیتال اینسایز (Insize) 275-300 میلی متر داخل سنج سه فک مدل 300-3127,,False,True,2
1938,3127-275,میکرومتر دیجیتال اینسایز (Insize) 250-275 میلی متر داخل سنج سه فک مدل 275-3127,,False,True,2
1937,3127-250,میکرومتر دیجیتال اینسایز (Insize) 225-250 میلی متر داخل سنج سه فک مدل 250-3127,,False,True,2
1936,3127-225,میکرومتر دیجیتال اینسایز (Insize) 200-225 میلی متر داخل سنج سه فک مدل 225-3127,,False,True,2
1935,3127-202,میکرومتر دیجیتال اینسایز (Insize) 20-12 میلی متر داخل سنج سه فک مدل 202-3127,,False,True,2
1934,3127-200,میکرومتر دیجیتال اینسایز (Insize) 175-200 میلی متر داخل سنج سه فک مدل 200-3127,,False,True,2
1933,3127-175,میکرومتر دیجیتال اینسایز (Insize) 150-175 میلی متر داخل سنج سه فک مدل 175-3127,,False,True,2
1932,3127-150,میکرومتر دیجیتال اینسایز (Insize) 125-150 میلی متر داخل سنج سه فک مدل 150-3127,,False,True,2
1931,3127-125,میکرومتر دیجیتال اینسایز (Insize) 100-125 میلی متر داخل سنج سه فک مدل 125-3127,,False,True,2
1930,3127-123,میکرومتر دیجیتال اینسایز (Insize) 12-6 میلی متر داخل سنج سه فک مدل 123-3127,,False,True,2
1929,3127-100,میکرومتر دیجیتال اینسایز (|Insize) سه فک 100-87 میلی متر داخل سنج مدل 100-3127,,False,True,2
1928,3109-300,میکرومتر دیجیتال اینسایز (Insize) 275-300 میلی متر خارج سنج مدل 300-3109,,False,True,2
1927,3109-275,میکرومتر دیجیتال اینسایز (Insize) 250-275 میلی متر خارج سنج مدل 275-3109,,False,True,2
1926,3109-250,میکرومتر دیجیتال اینسایز (Insize) 225-250 میلی متر خارج سنج مدل 250-3109,,False,True,2
1925,3109-225,میکرومتر دیجیتال اینسایز (Insize) 200-225 میلی متر خارج سنج مدل 225-3109,,False,True,2
1924,3109-200,میکرومتر دیجیتال اینسایز (Insize) 200-175 میلی متر خارج سنج مدل 200-3109,,False,True,2
1923,3109-175,میکرومتر دیجیتال اینسایز (Insize) 175-150 میلی متر خارج سنج مدل 175-3109,,False,True,2
1922,3109-150,میکرومتر دیجیتال اینسایز (Insize) 150-125 میلی متر خارج سنج مدل 150-3109,,False,True,2
1921,3109-125,میکرومتر دیجیتال اینسایز (Insize) 125-100 میلی متر خارج سنج مدل 125-3109,,False,True,2
1920,3109-100,میکرومتر دیجیتال اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3109,,False,True,2
1919,3108-100,میکرومتر دیجیتال اینسایز (Insize) 100-75 میلی متر خارج سنج مدل 100-3108,,False,True,2
1918,3101-300,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 275-300 میلی متر مدل 300-3101,,False,True,2
1917,3101-275,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 250-275 میلی متر مدل 275-3101,,False,True,1
1916,3101-250,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 225-250 میلی متر مدل 250-3101,,False,True,2
1915,3101-225,میکرومتر دیجیتال اینسایز (Insize) خارج سنج 200-225 میلی متر مدل 225-3101,,False,True,2
1914,2871-101,ضخامت سنج دیجیتال 10-0 میلی متری اینسایز (Insize) مدل 101-2871,,False,True,2
1913,2862-102,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 102-2862,,False,True,2
1912,2841-500,گیج شفت اینسایز (Insize) مدل 500-2841,,False,True,2
1911,2841-300,گیج شفت اینسایز (Insize) 60-300 مدل 300-2841,,False,True,2
1910,2828-800,بورگیج اینسایز (Insize) 800-400 میلی متر مدل 800-2828,,False,True,2
1909,2827-160,گیج داخل سیلندر اینسایز (Insize) 160-50 مدل 160-2827,,False,True,2
1908,2825-160,گیج داخل سیلندر ساعتی اینسایز (Insize) 50-160 میلیمتر مدل 160-2825,,False,True,2
1907,2771-360,زاویه‌ سنج دیجیتال 360 درجه اینسایز (Insize) مدل 360-2771,,False,True,1
1906,2711-216,پرگار دیجیتال اینسایز (Insize) مدل 216-2711,,False,True,2
1905,2711-165,پرگار دیجیتال داخل اینسایز (Insize) 12.7-165 میلی متر مدل 165-2711,,False,True,2
1904,2381-021,ساعت شیطانکی هزارم صفحه بزرگ اینسایز (Insize) مدل 021-2381,,False,True,2
1903,2374-320,زاویه سنج اینسایز (Insize) مدل 320-2374,,False,True,1
1902,2373-360,زاویه سنج ساعتی اینسایز (Insize) مدل 360-2373,,False,True,1
1901,2372-360,زاویه سنج ذره بینی اینسایز (Insize) مدل 360-2372,,False,True,1
1900,2343-102,عمق سنج سوزنی ساعتی 10-0 میلی متری اینساز (Insize) مدل 102-2343,,False,True,2
1899,2342-202,عمق سنج ساعتی اینسایز (Insize) 300 میلی متر مدل 202-2342,,False,True,2
1898,2341-101,عمق سنج ساعتی 1 سانتی اینساز (Insize) مدل 101-2341,,False,True,2
1897,2333-201,پرگار خارج سنج اینسایز (Insize) ساعتی 20 میلی متر مدل 201-2333,,False,True,2
1896,2322-450,بورگیج داخل سیلندر اینسایز (Insize) 450-250 میلی متری مدل 450-2322,,False,True,2
1895,2322-250,بورگیج داخل سیلندر اینسایز (Insize) 250-160 میلی متری مدل 250-2322,,False,True,2
1894,2322-160,بورگیج داخل سیلندر اینسایز (Insize) 160-50 میلی متری مدل 160-2322,,False,True,2
1893,2307-105,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 105-2307,,False,True,2
1892,2281-360,زاویه سنج اینسایز (Insize) 20 سانت مدل 360-2281,,False,True,1
1891,2278-180,زاویه سنج 3 تیکه اینسایز (Insize) مدل 180-2278,,False,True,1
1890,2275-300,گونیا 170 در 300 اینسایز (Insize) مدل 300-2275,,False,True,1
1889,2223-153,پرگار ساعتی داخل 55-153 میلی متری اینسایز (Insize) مدل 153-2223,,False,True,1
1888,2222-301,پرگار داخل سنج ساعتی 30-10 میلی‌ متر اینسایز (Insize) مدل 301-2222,,False,True,2
1887,2179-360,تراز دیجیتال 15 سانتی اینسایز (Insize) مدل 360-2179,,False,True,2
1886,2176-300,زاویه سنج دیجیتالی 30 سانتی اینسایز (Insize) مدل 300-2176,,False,True,2
1885,2176-200,زاویه سنج دیجیتال اینسایز (Insize) 20 سانت مدل 200-2176,,False,True,2
1884,2175-360,تراز دیجیتال مگنت دار اینسایز (Insize) مدل 360-2175,,False,True,2
