product_id,sku,product_slug,product_name,brand_name,image_id,sha256_original,image_url_original,mapped_local_relative_path,preview_path,remediation_method,replacement_source,output_path,sha256_final,width,height,remaining_logo_yellow,remediation_ok,reason,verification_status
4561,MD310-25,میکرومتر-0-25دیجیتال-ترما-terma-مدل-md310-25,میکرومتر 0-25دیجیتال ترما (TERMA) مدل MD310-25,TERMA | ترما,1346,10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f,https://api.karzartools.com/static/uploads/products/4561/36253111d308450c.webp,4561/36253111d308450c.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,729bb5d0fcd5d664f0aa715f63fcd419acce1d145cdaff5dd55d984a2a455d0b,1600,1600,0,True,,clean
4562,MD310-50,میکرومتر-25-50دیجیتال-ترما-terma-مدل-md310-50,میکرومتر 25-50دیجیتال ترما (TERMA) مدل MD310-50,TERMA | ترما,1347,10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f,https://api.karzartools.com/static/uploads/products/4562/36253111d308450c.webp,4562/36253111d308450c.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,729bb5d0fcd5d664f0aa715f63fcd419acce1d145cdaff5dd55d984a2a455d0b,1600,1600,0,True,,clean
4563,MD310-75,میکرومتر-50-75دیجیتال-ترما-terma-مدل-md310-75,میکرومتر 50-75دیجیتال ترما (TERMA) مدل MD310-75,TERMA | ترما,1348,10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f,https://api.karzartools.com/static/uploads/products/4563/36253111d308450c.webp,4563/36253111d308450c.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,729bb5d0fcd5d664f0aa715f63fcd419acce1d145cdaff5dd55d984a2a455d0b,1600,1600,0,True,,clean
4564,MD310-100,میکرومتر-75-100دیجیتال-ترما-terma-مدل-md310-100,میکرومتر 75-100دیجیتال ترما (TERMA) مدل MD310-100,TERMA | ترما,1349,10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f,https://api.karzartools.com/static/uploads/products/4564/36253111d308450c.webp,4564/36253111d308450c.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/10b721ab5ee8c5008ec4d6e1b1373a8fc15c746e67ef121cec0e71c9612d514f.png,729bb5d0fcd5d664f0aa715f63fcd419acce1d145cdaff5dd55d984a2a455d0b,1600,1600,0,True,,clean
4251,SO-13605,دنباله-سه-نظام-مته-مدل-مورس-ms1-b12-001002-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B12 001002 سانو (SAN OU),SAN OU | سانو,1480,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4251/36e551fccca7e3a0.webp,4251/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4252,SO-13606,دنباله-سه-نظام-مته-مدل-مورس-ms1-b16-001003-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B16 001003 سانو (SAN OU),SAN OU | سانو,1481,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4252/36e551fccca7e3a0.webp,4252/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4253,SO-13607,دنباله-سه-نظام-مته-مدل-مورس-ms1-b18-001004-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-B18 001004 سانو (SAN OU),SAN OU | سانو,1482,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4253/36e551fccca7e3a0.webp,4253/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4254,SO-13608,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt0-001005-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT0 001005 سانو (SAN OU),SAN OU | سانو,1483,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4254/36e551fccca7e3a0.webp,4254/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4255,SO-13609,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt1-001006-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT1 001006 سانو (SAN OU),SAN OU | سانو,1484,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4255/36e551fccca7e3a0.webp,4255/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4256,SO-13610,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt2-001007-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT2 001007 سانو (SAN OU),SAN OU | سانو,1485,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4256/36e551fccca7e3a0.webp,4256/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4258,SO-13613,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt33-001010-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT33 001010 سانو (SAN OU),SAN OU | سانو,1486,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4258/36e551fccca7e3a0.webp,4258/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4259,SO-13612,دنباله-سه-نظام-مته-مدل-مورس-ms1-jt6-001009-سانو-san-ou,دنباله سه نظام مته مدل مورس MS1-JT6 001009 سانو (SAN OU),SAN OU | سانو,1487,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4259/36e551fccca7e3a0.webp,4259/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4260,SO-13614,دنباله-سه-نظام-مته-مدل-مورس-ms2-b10-001011-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B10 001011 سانو (SAN OU),SAN OU | سانو,1488,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4260/36e551fccca7e3a0.webp,4260/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4261,SO-13615,دنباله-سه-نظام-مته-مدل-مورس-ms2-b12-001012-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B12 001012 سانو (SAN OU),SAN OU | سانو,1489,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4261/36e551fccca7e3a0.webp,4261/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4262,SO-13616,دنباله-سه-نظام-مته-مدل-مورس-ms2-b16-001013-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B16 001013 سانو (SAN OU),SAN OU | سانو,1490,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4262/36e551fccca7e3a0.webp,4262/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4263,SO-13617,دنباله-سه-نظام-مته-مدل-مورس-ms2-b18-001014-سانو-san-ou,دنباله سه نظام مته مدل مورس MS2-B18 001014 سانو (SAN OU),SAN OU | سانو,1491,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4263/36e551fccca7e3a0.webp,4263/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
4353,SO-13545,سه-نظام-آچاری-مته-قدرت-باال-j2113h-jt331-13mm-سانو-san-ou,سه نظام آچاری مته قدرت باال J2113H JT33(1-13MM( سانو (SAN OU),SAN OU | سانو,1502,11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d,https://api.karzartools.com/static/uploads/products/4353/36e551fccca7e3a0.webp,4353/36e551fccca7e3a0.webp,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,method_c_bbox_fill,/var/tmp/karzar-image-review/prior-batches/img02a02-pilot-001/previews/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,/home/moahmmad/Projects/Karzar/.local-rescue/shopmill-watermark-cleanup/repaired_assets/11346661a1b5986336b162d2cc1ffe21eae715aea35d6beb834fbf1c80ac780d.png,98d0c6811dea374257df467bc8f0bc312223d52dee980184f174c3c1befda631,1500,1500,0,True,,clean
